AppID,Name,Published Date,Original Price,Discount Price,Discount %,Reviews Count,Reviews Positive,Review Label,Search Filter,Number Of Players,Controller Support,OS
42680,Call of Duty®: Modern Warfare® 3 (2011),"7 Nov, 2011",Rp 599 000,Rp 599 000,N/A,7049,88%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Singleplayer",N/A,Windows
2124120,SULFUR,"28 Oct, 2024",Rp 203 598,Rp 203 598,N/A,5084,89%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"DualShock Controller Support, Full Controller Support, Steam Input API Support, Xbox Controller Support",Windows
1238840,Battlefield™ 1,"11 Jun, 2020",Rp 479 000,Rp 479 000,N/A,44902,86%,Very Positive,"mostplayed, newreleases, upcomingreleases","Multi-player, Online PvP, PvP, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
1985810,Call of Duty®: Black Ops Cold War,"8 Mar, 2023",Rp 891 000,Rp 891 000,N/A,10295,79%,Mostly Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Cross-Platform Multiplayer, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
920210,LEGO® Star Wars™: The Skywalker Saga,"5 Apr, 2022",Rp 622 000,Rp 622 000,N/A,26485,89%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Shared/Split Screen, Shared/Split Screen Co-op, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
2808550,Sudden Strike 5,"23 Apr, 2026",Rp 569 999,Rp 569 999,N/A,471,72%,Mostly Positive,"mostplayed, newreleases, upcomingreleases","Multi-player, Online PvP, PvP, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Xbox Controller Support",Windows
784150,Workers & Resources: Soviet Republic,"20 Jun, 2024",Rp 299 999,Rp 299 999,N/A,8437,89%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"DualShock Controller Support, Dualsense Controller Support, Xbox Controller Support",Windows
3501070,Car Service Together,"4 Feb, 2026",Rp 165 999,Rp 165 999,N/A,1338,75%,Mostly Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Singleplayer","DualShock Controller Support, Full Controller Support, Xbox Controller Support",Windows
1172380,STAR WARS Jedi: Fallen Order™,"14 Nov, 2019",Rp 479 000,Rp 479 000,N/A,82633,88%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Gamepad Preferred, Xbox Controller Support",Windows
2840470,SimplePlanes 2,"23 Apr, 2026",Rp 165 999,Rp 165 999,N/A,931,91%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer",N/A,"Windows, macOS"
3092660,Reverse: 1999,"8 Oct, 2024",Free,Free,N/A,3190,93%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,N/A,Windows
552520,Far Cry® 5,"26 Mar, 2018",Rp 619 000,Rp 619 000,N/A,69062,80%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Singleplayer",Xbox Controller Support,Windows
3230400,EA SPORTS™ Madden NFL 26,"14 Aug, 2025",Rp 799 000,Rp 799 000,N/A,4872,51%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Cross-Platform Multiplayer, Multi-player, Online Co-op, Online PvP, PvP, Shared/Split Screen, Shared/Split Screen Co-op, Shared/Split Screen PvP, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Gamepad Preferred, Xbox Controller Support",Windows
2294660,The Quinfall,"6 Feb, 2026",Rp 122 999,Rp 12 299,-90%,3290,52%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP",N/A,Windows
1119730,"Ranch Simulator: Build, Hunt, Farm","3 Nov, 2023",Rp 119 999,Rp 119 999,N/A,11507,77%,Mostly Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
3375780,Trails in the Sky 1st Chapter,"19 Sep, 2025",Rp 699 000,Rp 699 000,N/A,2300,96%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Gamepad Preferred, Steam Input API Support, Xbox Controller Support",Windows
632470,Disco Elysium - The Final Cut,"15 Oct, 2019",Rp 309 000,Rp 309 000,N/A,56416,92%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Xbox Controller Support","Windows, macOS"
2157830,John Carpenter's Toxic Commando,"12 Mar, 2026",Rp 379 000,Rp 379 000,N/A,3152,78%,Mostly Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Cross-Platform Multiplayer, Multi-player, Online Co-op, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Xbox Controller Support",Windows
958260,DEAD OR ALIVE Xtreme Venus Vacation,"25 Mar, 2019",Free,Free,N/A,1971,89%,Very Positive,"mostplayed, newreleases, upcomingreleases",Multi-player,N/A,Windows
10180,Call of Duty®: Modern Warfare® 2 (2009),"11 Nov, 2009",Rp 299 000,Rp 299 000,N/A,16884,91%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Singleplayer",N/A,"Windows, macOS"
1272080,PAYDAY 3,"21 Sep, 2023",Rp 253 500,Rp 253 500,N/A,31240,43%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Cross-Platform Multiplayer, Multi-player, Online Co-op, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Xbox Controller Support",Windows
2698940,The Crew Motorfest,"18 Apr, 2024",Rp 809 000,Rp 809 000,N/A,9645,77%,Mostly Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Xbox Controller Support",Windows
314650,SpaceEngine,"11 Jun, 2019",Rp 245 000,Rp 245 000,N/A,9093,96%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,Xbox Controller Support,Windows
779340,Total War: THREE KINGDOMS,"23 May, 2019",Rp 429 000,Rp 429 000,N/A,17273,84%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, LAN Co-op, LAN PvP, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer",N/A,"SteamOS + Linux, Windows, macOS"
230290,Universe Sandbox,"24 Aug, 2015",Rp 245 999,Rp 245 999,N/A,19144,96%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,Xbox Controller Support,"Windows, macOS"
1369670,Motor Town: Behind The Wheel,"17 Dec, 2021",Rp 165 999,Rp 165 999,N/A,5262,93%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer",Xbox Controller Support,Windows
2671070,Crusader Kings III: Roads to Power,"24 Sep, 2024",Rp 338 999,Rp 338 999,N/A,1211,85%,Very Positive,"mostplayed, newreleases, upcomingreleases","Multi-player, Online PvP, PvP, Singleplayer",N/A,"SteamOS + Linux, Windows, macOS"
1880360,Monster Hunter Rise + Sunbreak,"29 Jun, 2022",Rp 779 000,Rp 124 640,-84%,82588,82%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
2535950,Battlestar Galactica: Scattered Hopes,"11 May, 2026",Rp 236 974,Rp 236 974,N/A,823,76%,Mostly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,N/A,Windows
2754380,The Roottrees are Dead,"15 Jan, 2025",Rp 165 999,Rp 165 999,N/A,4628,97%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,N/A,"SteamOS + Linux, Windows, macOS"
960170,DJMAX RESPECT V,"11 Mar, 2020",Rp 690 000,Rp 690 000,N/A,4153,87%,Very Positive,"mostplayed, newreleases, upcomingreleases","Multi-player, Online PvP, PvP, Singleplayer",Xbox Controller Support,Windows
2417610,METAL GEAR SOLID Δ: SNAKE EATER,"28 Aug, 2025",Rp 904 000,Rp 904 000,N/A,7722,84%,Very Positive,"mostplayed, newreleases, upcomingreleases","Multi-player, Online PvP, PvP, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Gamepad Preferred, Xbox Controller Support",Windows
1826420,CarX Drift Racing Online 2,"7 May, 2026",Rp 206 999,Rp 206 999,N/A,761,64%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Gamepad Preferred, Xbox Controller Support",Windows
476600,Call of Duty®: WWII,"2 Nov, 2017",Rp 891 000,Rp 891 000,N/A,13898,66%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP, Shared/Split Screen Co-op, Shared/Split Screen PvP, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
2306620,Risk of Rain 2: Seekers of the Storm,"27 Aug, 2024",Rp 80 999,Rp 80 999,N/A,9655,54%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
3894440,NO BACKUP,"9 May, 2026",Rp 79 999,Rp 79 999,N/A,671,68%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Singleplayer",Xbox Controller Support,Windows
1222700,A Way Out,"18 Jun, 2020",Rp 379 000,Rp 379 000,N/A,25475,88%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Shared/Split Screen, Shared/Split Screen Co-op","Full Controller Support, Xbox Controller Support",Windows
508440,Totally Accurate Battle Simulator,"1 Apr, 2021",Rp 169 000,Rp 169 000,N/A,83118,98%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases","Multi-player, Online PvP, PvP, Singleplayer",Xbox Controller Support,"Windows, macOS"
2051620,Enlisted,"16 Jul, 2024",Free,Free,N/A,18881,78%,Mostly Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Cross-Platform Multiplayer, Multi-player, Online Co-op, Online PvP, PvP","Full Controller Support, Xbox Controller Support","SteamOS + Linux, Windows"
1940340,Darkest Dungeon® II,"8 May, 2023",Rp 310 000,Rp 310 000,N/A,11680,76%,Mostly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Xbox Controller Support","Windows, macOS"
2933620,Call of Duty®: Black Ops 6,"1 Nov, 2024",Rp 1 040 000,Rp 1 040 000,N/A,8719,40%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Cross-Platform Multiplayer, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
3315530,Crusader Kings III: All Under Heaven,"28 Oct, 2025",Rp 338 999,Rp 338 999,N/A,1945,68%,Mixed,"mostplayed, newreleases, upcomingreleases","Multi-player, Online PvP, PvP, Singleplayer",N/A,"SteamOS + Linux, Windows, macOS"
4331610,Dome Keeper: The Lost Keepers,"13 Apr, 2026",Rp 74 000,Rp 66 600,-10%,169,81%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Xbox Controller Support","SteamOS + Linux, Windows, macOS"
2426530,Nova Roma,"26 Mar, 2026",Rp 199 999,Rp 199 999,N/A,1723,94%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,N/A,"Windows, macOS"
1366540,Dyson Sphere Program,"20 Jan, 2021",Rp 129 029,Rp 129 029,N/A,24422,96%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,N/A,Windows
2669320,EA SPORTS FC™ 25,"26 Sep, 2024",Rp 239 000,Rp 239 000,N/A,29899,53%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Cross-Platform Multiplayer, Multi-player, Online Co-op, Online PvP, PvP, Shared/Split Screen, Shared/Split Screen Co-op, Shared/Split Screen PvP, Singleplayer","Dualsense Controller Support, Full Controller Support, Xbox Controller Support",Windows
2486820,Sonic Racing: CrossWorlds,"25 Sep, 2025",Rp 649 000,Rp 649 000,N/A,7889,94%,Very Positive,"mostplayed, newreleases, upcomingreleases","Cross-Platform Multiplayer, Multi-player, PvP, Shared/Split Screen, Shared/Split Screen PvP, Singleplayer","DualShock Controller Support, Full Controller Support, Steam Input API Support, Xbox Controller Support",Windows
3195790,White Knuckle,"17 Apr, 2025",Rp 130 999,Rp 130 999,N/A,7823,98%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Xbox Controller Support",Windows
2683150,Ale & Tale Tavern,"5 Sep, 2024",Rp 99 999,Rp 99 999,N/A,3950,87%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
2095420,Bus Bound,"30 Apr, 2026",Rp 259 000,Rp 259 000,N/A,713,74%,Mostly Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Xbox Controller Support",Windows
1237970,Titanfall® 2,"18 Jun, 2020",Rp 379 000,Rp 379 000,N/A,94597,95%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases","Multi-player, Online PvP, PvP, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
3214610,Cinderia,"30 Mar, 2026",Rp 152 999,Rp 152 999,N/A,488,96%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,Xbox Controller Support,Windows
1158160,Coral Island,"14 Nov, 2023",Rp 245 999,Rp 245 999,N/A,13631,89%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Cross-Platform Multiplayer, Multi-player, Online Co-op, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Xbox Controller Support",Windows
307780,Mortal Kombat X,"13 Apr, 2015",Rp 135 999,Rp 135 999,N/A,11616,81%,Very Positive,"mostplayed, newreleases, upcomingreleases","Multi-player, PvP, Shared/Split Screen PvP, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
3314070,The Sims™ 2 Legacy Collection,"31 Jan, 2025",Rp 379 000,Rp 379 000,N/A,2750,70%,Mostly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,N/A,Windows
2784470,9 Kings,"23 May, 2025",Rp 149 999,Rp 149 999,N/A,9459,92%,Very Positive,"mostplayed, newreleases, upcomingreleases","Multi-player, Online PvP, PvP, Singleplayer","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Steam Input API Support, Xbox Controller Support","Windows, macOS"
214490,Alien: Isolation,"6 Oct, 2014",Rp 400 000,Rp 400 000,N/A,26402,92%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"Full Controller Support, Xbox Controller Support","SteamOS + Linux, Windows, macOS"
4510830,Myth of Empires: Throne,"16 Apr, 2026",Free,Free,N/A,742,57%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Cross-Platform Multiplayer, Multi-player, Online Co-op, Online PvP, PvP",N/A,Windows
329050,Devil May Cry 4 Special Edition,"23 Jun, 2015",Rp 329 000,Rp 329 000,N/A,5920,85%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"Full Controller Support, Xbox Controller Support",Windows
4100940,Poppy Playtime - Chapter 5,"18 Feb, 2026",Rp 165 999,Rp 165 999,N/A,3547,81%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"Full Controller Support, Xbox Controller Support",Windows
433340,Slime Rancher,"1 Aug, 2017",Rp 169 000,Rp 169 000,N/A,64917,98%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"Full Controller Support, Xbox Controller Support","SteamOS + Linux, Windows, macOS"
653530,Return of the Obra Dinn,"18 Oct, 2018",Rp 165 999,Rp 165 999,N/A,18249,96%,Overwhelmingly Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,"Full Controller Support, Xbox Controller Support","Windows, macOS"
1106840,Hydroneer,"8 May, 2020",Rp 130 999,Rp 130 999,N/A,19453,86%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Shared/Split Screen, Shared/Split Screen Co-op, Singleplayer",Xbox Controller Support,Windows
1154030,Titan Quest II,"1 Aug, 2025",Rp 284 999,Rp 284 999,N/A,7095,83%,Very Positive,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Singleplayer","Full Controller Support, Xbox Controller Support",Windows
4045750,Out of the Park Baseball 27,"13 Mar, 2026",Rp 375 999,Rp 375 999,N/A,327,81%,Very Positive,"mostplayed, newreleases, upcomingreleases","Cross-Platform Multiplayer, Multi-player, Singleplayer",N/A,"Windows, macOS"
2738490,Sol Cesto,"10 Apr, 2026",Rp 122 999,Rp 122 999,N/A,1943,89%,Very Positive,"mostplayed, newreleases, upcomingreleases",Singleplayer,N/A,Windows
2072560,DRAGON BALL GEKISHIN SQUADRA,"9 Sep, 2025",Free,Free,N/A,5300,63%,Mixed,"mostplayed, newreleases, upcomingreleases","Co-op, Multi-player, Online Co-op, Online PvP, PvP","DualShock Controller Support, Dualsense Controller Support, Full Controller Support, Xbox Controller Support",Windows
